4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer
44.66;40.21;0.18;1.63E-12;44.66;44.06;0.2;-0.32;44.66;53.48;-0.02;-1.1
44.68;40.57;0.18;-0.01;44.68;44.46;0.19;-0.33;44.68;53.41;-0.04;-0.79
44.7;40.91;0.18;0.11;44.7;44.82;0.19;-0.21;44.7;53.31;-0.05;-0.28
44.72;41.28;0.18;0.11;44.72;45.2;0.18;-0.32;44.72;53.23;-0.05;-0.84
44.74;41.64;0.18;0.01;44.74;45.54;0.17;-0.31;44.74;53.09;-0.08;-0.98
44.76;42;0.18;-0.11;44.76;45.89;0.17;-0.42;44.76;52.91;-0.09;-3.98
44.78;42.36;0.18;-0.11;44.78;46.21;0.16;-0.55;44.78;52.72;-0.24;-2.92
44.8;42.7;0.18;0.01;44.8;46.51;0.15;-0.31;44.8;51.95;-0.21;3.83
44.82;43.06;0.18;-0.11;44.82;46.8;0.14;-0.41;44.82;51.88;-0.09;-3.21
44.84;43.41;0.17;-0.11;44.84;47.08;0.13;-0.65;44.84;51.61;-0.34;-3.89
44.86;43.75;0.17;0.01;44.86;47.32;0.12;-0.54;44.86;50.53;-0.24;4.26
44.88;44.1;0.17;-0.09;44.88;47.54;0.11;-0.54;44.88;50.64;-0.17;0.19
44.9;44.44;0.17;-0.32;44.9;47.75;0.1;-0.54;44.9;49.86;-0.23;0.82
44.92;44.77;0.16;-0.33;44.92;47.92;0.09;-0.41;44.92;49.7;-0.14;-1.78
44.94;45.08;0.16;-0.21;44.94;48.1;0.08;-0.64;44.94;49.32;-0.31;-2.86
44.96;45.39;0.15;-0.21;44.96;48.24;0.06;-0.76;44.96;48.48;-0.25;3.16
44.98;45.68;0.15;-0.21;44.98;48.34;0.05;-0.64;44.98;48.32;-0.18;-0.51
45;45.97;0.14;-0.32;45;48.43;0.04;-0.65;45;47.77;-0.27;-4.46
45.02;46.25;0.13;-0.33;45.02;48.48;0.02;-0.53;45.02;47.24;-0.36;-0.67
45.04;46.51;0.13;-0.21;45.04;48.52;0.01;-0.64;45.04;46.34;-0.3;3.35
45.06;46.77;0.13;-0.31;45.06;48.54;0;-0.77;45.06;46.05;-0.22;-0.2
45.08;47.01;0.12;-0.44;45.08;48.51;-0.02;-0.53;45.08;45.45;-0.31;-2.28
45.1;47.23;0.11;-0.32;45.1;48.47;-0.02;-0.64;45.1;44.83;-0.31;-0.34
45.12;47.44;0.1;-0.31;45.12;48.41;-0.04;-0.76;45.12;44.19;-0.32;-0.11
45.14;47.65;0.1;-0.54;45.14;48.31;-0.06;-0.65;45.14;43.56;-0.32;-0.1
45.16;47.82;0.08;-0.44;45.16;48.19;-0.07;-0.55;45.16;42.92;-0.32;-0.22
45.18;47.98;0.08;-0.2;45.18;48.03;-0.08;-0.42;45.18;42.27;-0.33;-0.11
45.2;48.13;0.07;-0.42;45.2;47.88;-0.08;-0.64;45.2;41.61;-0.33;1.52E-12
45.22;48.27;0.06;-0.54;45.22;47.69;-0.1;-0.77;45.22;40.96;-0.33;-0.01
45.24;48.38;0.05;-0.42;45.24;47.47;-0.12;-0.55;45.24;40.3;-0.33;0.11
45.26;48.48;0.04;-0.54;45.26;47.23;-0.12;-0.32;45.26;39.65;-0.32;0.11
45.28;48.55;0.03;-0.44;45.28;46.97;-0.13;-0.42;45.28;39.01;-0.32;0.1
45.3;48.6;0.03;-0.31;45.3;46.72;-0.14;-0.66;45.3;38.36;-0.32;0.32
45.32;48.66;0.02;-0.54;45.32;46.41;-0.15;-0.44;45.32;37.74;-0.31;0.32
45.34;48.68;0;-0.55;45.34;46.1;-0.16;-0.32;45.34;37.12;-0.31;0.32
45.36;48.68;0;-0.43;45.36;45.77;-0.17;-0.43;45.36;36.51;-0.3;0.32
45.38;48.66;-0.01;-0.43;45.38;45.43;-0.18;-0.44;45.38;35.93;-0.29;0.31
45.4;48.63;-0.02;-0.43;45.4;45.07;-0.18;-0.34;45.4;35.34;-0.28;0.54
45.42;48.58;-0.03;-0.42;45.42;44.69;-0.19;-0.1;45.42;34.79;-0.27;0.54
45.44;48.51;-0.04;-0.54;45.44;44.31;-0.19;-0.21;45.44;34.25;-0.26;0.53
45.46;48.43;-0.05;-0.55;45.46;43.94;-0.2;-0.34;45.46;33.74;-0.25;0.65
45.48;48.31;-0.06;-0.32;45.48;43.52;-0.2;-0.11;45.48;33.25;-0.24;0.54
45.5;48.19;-0.06;-0.42;45.5;43.13;-0.2;-0.11;45.5;32.79;-0.23;0.53
45.52;48.05;-0.08;-0.55;45.52;42.72;-0.21;-0.11;45.52;32.34;-0.22;0.63
45.54;47.88;-0.09;-0.32;45.54;42.3;-0.21;-0.11;45.54;31.92;-0.2;0.96
45.56;47.71;-0.09;-0.32;45.56;41.89;-0.21;-0.12;45.56;31.52;-0.18;1.29
45.58;47.52;-0.1;-0.43;45.58;41.46;-0.21;0.11;45.58;31.21;-0.15;-1.13
45.6;47.32;-0.11;-0.44;45.6;41.05;-0.21;0.11;45.6;30.92;-0.22;-0.08
45.62;47.09;-0.12;-0.33;45.62;40.63;-0.21;-0.01;45.62;30.33;-0.16;4.53
45.64;46.85;-0.12;-0.21;45.64;40.22;-0.21;0.1;45.64;30.3;-0.04;1.72
45.66;46.61;-0.12;-0.32;45.66;39.81;-0.2;0.33;45.66;30.16;-0.09;-0.93
45.68;46.36;-0.13;-0.44;45.68;39.41;-0.19;0.22;45.68;29.95;-0.08;0.75
45.7;46.08;-0.14;-0.33;45.7;39.03;-0.19;0.1;45.7;29.85;-0.06;0.86
45.72;45.79;-0.15;-0.22;45.72;38.63;-0.19;0.32;45.72;29.72;-0.04;0.86
45.74;45.5;-0.15;-0.22;45.74;38.27;-0.18;0.32;45.74;29.67;-0.02;0.86
45.76;45.19;-0.15;-0.21;45.76;37.91;-0.18;0.32;45.76;29.64;-0.01;0.85
45.78;44.88;-0.16;-0.33;45.78;37.57;-0.17;0.43;45.78;29.63;0.01;1.1
45.8;44.55;-0.17;-0.22;45.8;37.24;-0.16;0.43;45.8;29.68;0.03;0.54
45.82;44.21;-0.17;-0.1;45.82;36.93;-0.15;0.43;45.82;29.77;0.03;0.38
45.84;43.88;-0.17;-0.22;45.84;36.63;-0.14;0.42;45.84;29.82;0.05;1.61
45.86;43.52;-0.18;-0.11;45.86;36.36;-0.13;0.53;45.86;29.97;0.1;1.77
45.88;43.18;-0.18;0.01;45.88;36.1;-0.12;0.65;45.88;30.21;0.12;0.67
45.9;42.82;-0.18;-0.1;45.9;35.87;-0.11;0.54;45.9;30.45;0.12;0.08
45.92;42.47;-0.18;-0.23;45.92;35.67;-0.1;0.42;45.92;30.71;0.12;0.72
45.94;42.09;-0.19;-0.01;45.94;35.48;-0.09;0.53;45.94;30.94;0.15;1.53
45.96;41.73;-0.18;0.22;45.96;35.3;-0.08;0.65;45.96;31.32;0.18;0.88
45.98;41.37;-0.18;0.12;45.98;35.16;-0.07;0.65;45.98;31.68;0.19;0.42
46;41.03;-0.18;-0.11;46;35.04;-0.05;0.65;46;32.08;0.2;0.53
46.02;40.66;-0.18;-0.12;46.02;34.95;-0.04;0.54;46.02;32.49;0.21;0.75
46.04;40.3;-0.18;0.1;46.04;34.88;-0.03;0.53;46.04;32.91;0.23;0.87
46.06;39.94;-0.18;0.22;46.06;34.83;-0.02;0.75;46.06;33.41;0.24;0.53
46.08;39.6;-0.17;0.11;46.08;34.81;-0.000653;0.76;46.08;33.89;0.25;0.65
46.1;39.25;-0.17;-0.01;46.1;34.83;0.01;0.54;46.1;34.42;0.27;0.55
46.12;38.91;-0.17;0.1;46.12;34.86;0.02;0.53;46.12;34.97;0.27;0.31
46.14;38.56;-0.17;0.32;46.14;34.91;0.03;0.64;46.14;35.52;0.28;0.54
46.16;38.24;-0.16;0.33;46.16;35;0.05;0.64;46.16;36.11;0.3;0.43
46.18;37.93;-0.16;0.21;46.18;35.1;0.06;0.65;46.18;36.71;0.3;0.32
46.2;37.62;-0.15;0.32;46.2;35.23;0.07;0.54;46.2;37.31;0.31;0.44
46.22;37.32;-0.14;0.33;46.22;35.39;0.08;0.53;46.22;37.94;0.32;0.22
46.24;37.05;-0.14;0.22;46.24;35.56;0.09;0.65;46.24;38.58;0.32;0.1
46.26;36.77;-0.13;0.21;46.26;35.76;0.11;0.54;46.26;39.21;0.32;0.22
46.28;36.51;-0.13;0.32;46.28;35.99;0.12;0.54;46.28;39.87;0.33;0.11
46.3;36.25;-0.12;0.44;46.3;36.23;0.13;0.54;46.3;40.52;0.33;2.9E-12
46.32;36.03;-0.11;0.32;46.32;36.5;0.14;0.43;46.32;41.17;0.33;-2.93E-12
46.34;35.8;-0.11;0.32;46.34;36.77;0.15;0.44;46.34;41.83;0.33;0.01
46.36;35.6;-0.1;0.42;46.36;37.08;0.15;0.32;46.36;42.48;0.33;-0.1
46.38;35.41;-0.09;0.54;46.38;37.39;0.16;0.32;46.38;43.13;0.32;-0.21
46.4;35.23;-0.08;0.55;46.4;37.72;0.17;0.43;46.4;43.77;0.32;-0.09
46.42;35.1;-0.07;0.32;46.42;38.06;0.18;0.44;46.42;44.4;0.32;-2.28
46.44;34.96;-0.06;0.32;46.44;38.42;0.18;0.33;46.44;45.04;0.23;-0.46
46.46;34.84;-0.06;0.43;46.46;38.8;0.19;0.21;46.46;45.31;0.3;3.83
46.48;34.73;-0.05;0.43;46.48;39.18;0.19;0.21;46.48;46.25;0.38;-0.61
46.5;34.64;-0.04;0.42;46.5;39.57;0.2;0.22;46.5;46.83;0.28;-3.12
46.52;34.57;-0.03;0.54;46.52;39.97;0.2;0.12;46.52;47.35;0.26;0.31
46.54;34.52;-0.02;0.54;46.54;40.38;0.2;-0.11;46.54;47.86;0.29;0.66
46.56;34.5;-0.01;0.43;46.56;40.77;0.2;-0.01;46.56;48.5;0.28;-1.2
46.58;34.49;-0.000431;0.43;46.58;41.17;0.2;0.23;46.58;48.99;0.24;-0.89
46.6;34.5;0.01;0.42;46.6;41.58;0.21;0.01;46.6;49.47;0.25;-0.38
46.62;34.52;0.02;0.54;46.62;42;0.2;-0.11;46.62;49.97;0.23;-1.2
46.64;34.57;0.03;0.54;46.64;42.39;0.2;0.01;46.64;50.37;0.2;0.65
46.66;34.64;0.04;0.43;46.66;42.8;0.2;-0.1;46.66;50.77;0.25;0.84
46.68;34.72;0.05;0.43;46.68;43.2;0.2;-0.21;46.68;51.37;0.23;-3.8
46.7;34.82;0.06;0.43;46.7;43.6;0.19;-0.21;46.7;51.69;0.1;-0.49
46.72;34.94;0.06;0.43;46.72;43.97;0.19;-0.21;46.72;51.77;0.21;3.89
46.74;35.08;0.07;0.44;46.74;44.35;0.19;-0.32;46.74;52.54;0.26;-2.47
46.76;35.23;0.08;0.32;46.76;44.71;0.18;-0.33;46.76;52.79;0.11;-4.19
46.78;35.41;0.09;0.31;46.78;45.06;0.17;-0.2;46.78;53;0.09;-1.11
46.8;35.58;0.09;0.54;46.8;45.4;0.17;-0.43;46.8;53.14;0.07;-0.64
46.82;35.78;0.11;0.44;46.82;45.73;0.16;-0.44;46.82;53.28;0.06;-0.63
46.84;36.01;0.11;0.32;46.84;46.02;0.15;-0.31;46.84;53.38;0.04;-0.86
46.86;36.23;0.12;0.44;46.86;46.34;0.14;-0.54;46.86;53.45;0.03;-0.86
46.88;36.48;0.13;0.33;46.88;46.59;0.13;-0.43;46.88;53.49;0.01;-0.86
46.9;36.74;0.13;0.21;46.9;46.85;0.13;-0.41;46.9;53.49;-0.01;-0.87
46.92;37.02;0.14;0.21;46.92;47.1;0.11;-0.65;46.92;53.46;-0.02;-0.76
46.94;37.29;0.14;0.32;46.94;47.3;0.1;-0.54;46.94;53.4;-0.04;-0.63
46.96;37.58;0.15;0.44;46.96;47.49;0.09;-0.53;46.96;53.31;-0.05;-0.84
46.98;37.89;0.16;0.33;46.98;47.67;0.08;-0.65;46.98;53.2;-0.07;-1.08
47;38.22;0.16;0.11;47;47.81;0.07;-0.54;47;53.03;-0.09;-0.71
47.02;38.54;0.16;0.1;47.02;47.93;0.06;-0.41;47.02;52.82;-0.1;-6.19
47.04;38.87;0.17;0.21;47.04;48.03;0.05;-0.64;47.04;52.63;-0.34;-3.02
47.06;39.21;0.17;0.21;47.06;48.12;0.03;-0.77;47.06;51.46;-0.22;8.26
47.08;39.56;0.18;0.22;47.08;48.16;0.02;-0.53;47.08;51.74;-0.01;1.33
47.1;39.92;0.18;0.12;47.1;48.19;0.01;-0.64;47.1;51.42;-0.17;-5.64
47.12;40.28;0.18;-0.11;47.12;48.2;-0.01;-0.77;47.12;51.08;-0.24;-1.81
47.14;40.64;0.18;-0.12;47.14;48.16;-0.02;-0.54;47.14;50.48;-0.24;-2.34
47.16;40.98;0.18;0.11;47.16;48.11;-0.03;-0.53;47.16;50.12;-0.33;0.29
47.18;41.34;0.18;0.11;47.18;48.05;-0.04;-0.65;47.18;49.16;-0.23;2.45
47.2;41.71;0.18;0.11;47.2;47.94;-0.06;-0.54;47.2;49.21;-0.23;-0.35
47.22;42.07;0.19;0.01;47.22;47.83;-0.06;-0.53;47.22;48.23;-0.24;0.06
47.24;42.45;0.18;-0.22;47.24;47.69;-0.08;-0.65;47.24;48.24;-0.23;-1
47.26;42.79;0.18;-0.11;47.26;47.52;-0.09;-0.54;47.26;47.32;-0.28;1.27
47.28;43.15;0.18;0.01;47.28;47.33;-0.1;-0.54;47.28;47.11;-0.18;0.07
47.3;43.49;0.18;-0.1;47.3;47.13;-0.11;-0.55;47.3;46.6;-0.28;-2.76
47.32;43.86;0.17;-0.22;47.32;46.89;-0.12;-0.42;47.32;46;-0.29;-0.000698
47.34;44.18;0.17;-0.1;47.34;46.65;-0.13;-0.55;47.34;45.45;-0.28;0.03
47.36;44.53;0.17;-0.21;47.36;46.37;-0.14;-0.45;47.36;44.88;-0.29;-0.44
47.38;44.85;0.16;-0.33;47.38;46.08;-0.15;-0.2;47.38;44.29;-0.3;-0.23
47.4;45.16;0.16;-0.21;47.4;45.79;-0.15;-0.42;47.4;43.69;-0.3;0.01
47.42;45.47;0.15;-0.21;47.42;45.48;-0.16;-0.56;47.42;43.11;-0.3;-0.11
47.44;45.77;0.15;-0.21;47.44;45.14;-0.17;-0.22;47.44;42.5;-0.3;-0.01
47.46;46.06;0.14;-0.31;47.46;44.79;-0.17;-0.21;47.46;41.9;-0.3;0.23
47.48;46.34;0.13;-0.44;47.48;44.45;-0.18;-0.34;47.48;41.32;-0.29;0.000372
47.5;46.6;0.12;-0.33;47.5;44.07;-0.19;-0.1;47.5;40.73;-0.3;-0.02
47.52;46.84;0.12;-0.21;47.52;43.71;-0.18;-0.22;47.52;40.13;-0.29;0.33
47.54;47.08;0.12;-0.31;47.54;43.33;-0.19;-0.23;47.54;39.56;-0.28;0.22
47.56;47.3;0.11;-0.43;47.56;42.94;-0.19;0.01;47.56;38.99;-0.28;0.1
47.58;47.51;0.1;-0.43;47.58;42.56;-0.19;-0.11;47.58;38.42;-0.28;0.32
47.6;47.7;0.09;-0.44;47.6;42.16;-0.2;-0.11;47.6;37.87;-0.27;0.43
47.62;47.87;0.08;-0.32;47.62;41.77;-0.2;-8.79E-13;47.62;37.33;-0.26;0.43
47.64;48.03;0.08;-0.31;47.64;41.37;-0.2;-0.01;47.64;36.82;-0.25;0.54
47.66;48.19;0.07;-0.54;47.66;40.98;-0.2;0.1;47.66;36.32;-0.24;0.55
47.68;48.31;0.06;-0.54;47.68;40.58;-0.19;0.22;47.68;35.85;-0.23;0.32
47.7;48.41;0.05;-0.43;47.7;40.2;-0.19;0.11;47.7;35.39;-0.23;0.41
47.72;48.5;0.04;-0.42;47.72;39.82;-0.19;0.1;47.72;34.94;-0.22;0.75
47.74;48.57;0.03;-0.54;47.74;39.44;-0.19;0.21;47.74;34.52;-0.2;0.76
47.76;48.62;0.02;-0.55;47.76;39.08;-0.18;0.32;47.76;34.14;-0.19;0.54
47.78;48.64;0.01;-0.31;47.78;38.72;-0.17;0.33;47.78;33.78;-0.18;0.53
47.8;48.66;0.01;-0.42;47.8;38.39;-0.17;0.2;47.8;33.43;-0.16;0.76
47.82;48.66;-0.01;-0.55;47.82;38.05;-0.16;0.43;47.82;33.12;-0.15;0.53
47.84;48.63;-0.02;-0.43;47.84;37.74;-0.15;0.44;47.84;32.85;-0.14;0.63
47.86;48.59;-0.03;-0.43;47.86;37.44;-0.15;0.31;47.86;32.55;-0.12;1.09
47.88;48.53;-0.03;-0.42;47.88;37.15;-0.14;0.54;47.88;32.36;-0.1;0.76
47.9;48.46;-0.04;-0.55;47.9;36.89;-0.12;0.43;47.9;32.15;-0.09;0.53
47.92;48.36;-0.06;-0.44;47.92;36.65;-0.12;0.42;47.92;32;-0.08;0.74
47.94;48.24;-0.06;-0.31;47.94;36.41;-0.11;0.66;47.94;31.84;-0.06;0.98
47.96;48.12;-0.07;-0.54;47.96;36.22;-0.09;0.43;47.96;31.75;-0.04;0.76
47.98;47.97;-0.08;-0.55;47.98;36.03;-0.09;0.42;47.98;31.68;-0.03;0.53
48;47.79;-0.09;-0.32;48;35.85;-0.08;0.65;48;31.63;-0.02;0.74
48.02;47.61;-0.09;-0.32;48.02;35.71;-0.06;0.54;48.02;31.61;-0.000988;0.97
48.04;47.42;-0.1;-0.44;48.04;35.59;-0.06;0.53;48.04;31.63;0.02;0.98
48.06;47.19;-0.11;-0.32;48.06;35.49;-0.04;0.65;48.06;31.7;0.04;0.65
48.08;46.97;-0.12;-0.32;48.08;35.42;-0.03;0.65;48.08;31.78;0.05;0.53
48.1;46.73;-0.12;-0.44;48.1;35.36;-0.02;0.54;48.1;31.88;0.06;0.75
48.12;46.48;-0.13;-0.22;48.12;35.35;-0.01;0.53;48.12;32.02;0.08;0.76
48.14;46.2;-0.13;-0.09;48.14;35.33;0;0.76;48.14;32.19;0.09;0.53
48.16;45.94;-0.14;-0.43;48.16;35.36;0.02;0.66;48.16;32.38;0.1;0.63
48.18;45.65;-0.15;-0.44;48.18;35.41;0.03;0.42;48.18;32.58;0.12;0.98
48.2;45.34;-0.15;-0.22;48.2;35.48;0.04;0.53;48.2;32.84;0.14;0.77
48.22;45.03;-0.16;-0.22;48.22;35.56;0.05;0.65;48.22;33.13;0.15;0.42
48.24;44.71;-0.16;-0.11;48.24;35.68;0.06;0.54;48.24;33.42;0.15;0.54
48.26;44.38;-0.16;-0.1;48.26;35.82;0.07;0.54;48.26;33.75;0.17;0.54
48.28;44.05;-0.17;-0.22;48.28;35.97;0.09;0.54;48.28;34.09;0.18;0.43
48.3;43.71;-0.17;-0.22;48.3;36.16;0.09;0.42;48.3;34.45;0.18;0.43
48.32;43.37;-0.18;-0.11;48.32;36.35;0.1;0.54;48.32;34.83;0.19;0.43
48.34;43;-0.18;0.01;48.34;36.57;0.12;0.54;48.34;35.22;0.2;0.43
48.36;42.66;-0.18;-0.11;48.36;36.81;0.12;0.43;48.36;35.63;0.21;0.43
48.38;42.3;-0.18;-0.11;48.38;37.07;0.13;0.44;48.38;36.06;0.22;0.33
48.4;41.94;-0.18;-0.01;48.4;37.34;0.14;0.32;48.4;36.51;0.22;0.21
48.42;41.58;-0.18;0.11;48.42;37.63;0.15;0.32;48.42;36.96;0.23;0.32
48.44;41.21;-0.18;0.11;48.44;37.93;0.15;0.44;48.44;37.42;0.24;0.33
48.46;40.87;-0.18;-1.53E-12;48.46;38.25;0.16;0.32;48.46;37.9;0.24;0.11
48.48;40.51;-0.18;-6.94E-14;48.48;38.58;0.17;0.32;48.48;38.38;0.24;0.11
48.5;40.17;-0.18;-0.01;48.5;38.92;0.18;0.33;48.5;38.86;0.24;0.11
48.52;39.8;-0.18;0.22;48.52;39.28;0.18;0.11;48.52;39.36;0.24;0.11
48.54;39.46;-0.17;0.22;48.54;39.64;0.18;0.1;48.54;39.84;0.25;0.01
48.56;39.13;-0.17;0.1;48.56;40;0.18;0.23;48.56;40.36;0.25;-0.23
48.58;38.79;-0.16;0.22;48.58;40.38;0.19;0.01;48.58;40.82;0.24;0.11
48.6;38.48;-0.16;0.1;48.6;40.76;0.18;-0.12;48.6;41.32;0.25;0.02
48.62;38.15;-0.16;0.2;48.62;41.12;0.18;0.11;48.62;41.82;0.24;-0.33
48.64;37.84;-0.15;0.44;48.64;41.5;0.19;0.11;48.64;42.28;0.24;-0.22
48.66;37.55;-0.14;0.33;48.66;41.88;0.19;0.01;48.66;42.77;0.23;-0.11
48.68;37.27;-0.14;0.22;48.68;42.25;0.19;-0.11;48.68;43.21;0.23;0.03
48.7;36.99;-0.13;0.21;48.7;42.63;0.18;-0.11;48.7;43.69;0.23;-0.42
48.72;36.74;-0.13;0.32;48.72;42.99;0.19;-0.1;48.72;44.14;0.22;-0.56
48.74;36.48;-0.12;0.44;48.74;43.37;0.18;-0.21;48.74;44.55;0.21;-0.21
48.76;36.25;-0.11;0.32;48.76;43.72;0.18;-0.21;48.76;44.99;0.21;-0.19
48.78;36.03;-0.11;0.32;48.78;44.08;0.17;-0.32;48.78;45.38;0.2;-2.38
48.8;35.82;-0.1;0.44;48.8;44.41;0.16;-0.33;48.8;45.8;0.11;-0.56
48.82;35.63;-0.09;0.32;48.82;44.73;0.16;-0.21;48.82;45.83;0.18;1.76
48.84;35.46;-0.09;0.31;48.84;45.04;0.16;-0.32;48.84;46.52;0.18;-2.49
48.86;35.28;-0.08;0.54;48.86;45.36;0.15;-0.44;48.86;46.56;0.08;1.05
48.88;35.15;-0.06;0.54;48.88;45.63;0.14;-0.31;48.88;46.85;0.22;3.59
48.9;35.02;-0.06;0.44;48.9;45.91;0.13;-0.42;48.9;47.45;0.22;-3.97
48.92;34.92;-0.05;0.32;48.92;46.17;0.12;-0.54;48.92;47.75;0.07;-2.72
48.94;34.83;-0.04;0.31;48.94;46.39;0.11;-0.43;48.94;47.71;0.12;3.02
48.96;34.75;-0.04;0.54;48.96;46.62;0.1;-0.42;48.96;48.21;0.19;-0.29
48.98;34.69;-0.02;0.54;48.98;46.81;0.1;-0.53;48.98;48.46;0.1;-2.46
49;34.66;-0.01;0.42;49;47;0.08;-0.66;49;48.63;0.09;-2.56
49.02;34.64;0;0.54;49.02;47.14;0.07;-0.43;49.02;48.81;0;-3.2
49.04;34.64;0.01;0.55;49.04;47.27;0.07;-0.42;49.04;48.64;-0.04;1.1
49.06;34.67;0.02;0.32;49.06;47.4;0.05;-0.64;49.06;48.65;0.05;4.18
49.08;34.71;0.02;0.31;49.08;47.48;0.04;-0.64;49.08;48.83;0.13;1.32
49.1;34.76;0.03;0.54;49.1;47.56;0.03;-0.65;49.1;49.15;0.1;-2.39
49.12;34.82;0.04;0.55;49.12;47.59;0.01;-0.54;49.12;49.22;0.03;-2.13
49.14;34.93;0.05;0.32;49.14;47.61;0;-0.42;49.14;49.28;0.01;-0.87
49.16;35.03;0.06;0.42;49.16;47.61;0;-0.53;49.16;49.28;0;-0.77
49.18;35.15;0.07;0.55;49.18;47.6;-0.02;-0.65;49.18;49.26;-0.02;-0.49
49.2;35.3;0.08;0.32;49.2;47.55;-0.03;-0.65;49.2;49.21;-0.02;-1.19
49.22;35.46;0.08;0.32;49.22;47.48;-0.04;-0.65;49.22;49.17;-0.06;-1.2
49.24;35.63;0.09;0.43;49.24;47.38;-0.06;-0.55;49.24;48.96;-0.07;0.67
49.26;35.82;0.1;0.43;49.26;47.26;-0.06;-0.42;49.26;48.89;-0.04;0.44
49.28;36.02;0.11;0.44;49.28;47.12;-0.07;-0.54;49.28;48.81;-0.05;-1.3
49.3;36.24;0.12;0.33;49.3;46.97;-0.09;-0.55;49.3;48.67;-0.09;-1.27
49.32;36.49;0.12;0.21;49.32;46.78;-0.09;-0.42;49.32;48.45;-0.1;0.15
49.34;36.73;0.12;0.32;49.34;46.59;-0.1;-0.55;49.34;48.26;-0.08;-2.25
49.36;36.98;0.13;0.32;49.36;46.37;-0.12;-0.44;49.36;48.11;-0.19;-0.95
49.38;37.26;0.14;0.32;49.38;46.13;-0.12;-0.31;49.38;47.48;-0.12;4.06
49.4;37.53;0.15;0.33;49.4;45.89;-0.13;-0.55;49.4;47.63;-0.03;-0.28
49.42;37.84;0.15;0.1;49.42;45.62;-0.14;-0.44;49.42;47.35;-0.13;-4.6
49.44;38.13;0.15;0.21;49.44;45.32;-0.15;-0.22;49.44;47.1;-0.22;-0.24
49.46;38.44;0.16;0.33;49.46;45.03;-0.15;-0.21;49.46;46.49;-0.14;3.7
49.48;38.77;0.16;0.11;49.48;44.72;-0.15;-0.32;49.48;46.53;-0.07;-0.21
49.5;39.09;0.16;0.1;49.5;44.42;-0.16;-0.33;49.5;46.22;-0.15;-2.16
49.52;39.42;0.17;0.22;49.52;44.07;-0.17;-0.22;49.52;45.93;-0.15;-0.32
49.54;39.76;0.17;0.11;49.54;43.75;-0.17;-0.22;49.54;45.6;-0.16;-0.34
49.56;40.11;0.17;-0.01;49.56;43.38;-0.18;-0.11;49.56;45.28;-0.17;-0.11
49.58;40.45;0.17;0.11;49.58;43.04;-0.18;-0.1;49.58;44.93;-0.17;0.01
49.6;40.79;0.18;0.11;49.6;42.68;-0.18;-0.22;49.6;44.6;-0.17;-0.11
49.62;41.16;0.18;-6.78E-13;49.62;42.32;-0.18;-0.12;49.62;44.26;-0.17;-0.11
49.64;41.5;0.18;0.01;49.64;41.94;-0.19;0.11;49.64;43.92;-0.17;-7.64E-13
49.66;41.86;0.18;-0.11;49.66;41.58;-0.18;0.11;49.66;43.57;-0.17;-0.01
49.68;42.2;0.17;-0.11;49.68;41.22;-0.18;-0.01;49.68;43.23;-0.17;0.11
49.7;42.55;0.17;-7.98E-13;49.7;40.85;-0.18;0.11;49.7;42.88;-0.17;0.12
49.72;42.89;0.17;0.01;49.72;40.49;-0.18;0.11;49.72;42.56;-0.17;-0.11
49.74;43.24;0.17;-0.1;49.74;40.15;-0.18;-0.01;49.74;42.21;-0.17;-0.01
49.76;43.58;0.17;-0.21;49.76;39.79;-0.18;0.21;49.76;41.87;-0.17;0.22
49.78;43.91;0.16;-0.22;49.78;39.44;-0.17;0.33;49.78;41.54;-0.16;0.22
49.8;44.24;0.16;-0.11;49.8;39.11;-0.16;0.21;49.8;41.21;-0.16;0.22
49.82;44.54;0.16;-0.09;49.82;38.79;-0.16;0.32;49.82;40.9;-0.16;0.22
49.84;44.87;0.16;-0.32;49.84;38.48;-0.15;0.32;49.84;40.59;-0.15;0.58
49.86;45.17;0.15;-0.33;49.86;38.18;-0.15;0.32;49.86;40.3;-0.13;-6.48
49.88;45.46;0.14;-0.21;49.88;37.89;-0.14;0.44;49.88;40.07;-0.41;-0.63
49.9;45.73;0.14;-0.21;49.9;37.63;-0.13;0.32;49.9;38.66;-0.16;13.49
49.92;46.01;0.13;-0.32;49.92;37.37;-0.13;0.42;49.92;39.44;0.13;0.8
49.94;46.27;0.12;-0.33;49.94;37.13;-0.11;0.55;49.94;39.18;-0.12;-6.26
49.96;46.51;0.12;-0.2;49.96;36.92;-0.1;0.32;49.96;38.94;-0.12;0.21
49.98;46.75;0.12;-0.43;49.98;36.71;-0.1;0.42;49.98;38.7;-0.12;0.32
50;46.98;0.1;-0.44;50;36.52;-0.09;0.65;50;38.47;-0.11;0.32
50.02;47.17;0.1;-0.31;50.02;36.37;-0.07;0.54;50.02;38.26;-0.1;0.32
